"code","level","title","credits","subject","description"
"OLPD5615","Graduate","Training and Development of Human Resources",3,"TCED - College of Education and Human Development","Training/development of human resources in organizations. Process phases of analysis, design, development, implementation, and evaluation.

prereq: Grad student only"
"VMED5496","Graduate","Training in Swine Production and Management",4,"TVET - College of Veterinary Medicine","Production module introduces techniques/protocols for swine production system operation. Research module covers applied research trials for viral/bacterial pathogens in pigs.

prereq: VMED grad student or instr consent"
"MIL3301","Undergraduate","Training Management and Warfighting Functions",3,"TUED - Undergraduate Education Administration","MIL 3301 includes introduction to squad/platoon tactical operations using troop leading procedures and battle drills to achieve the assigned mission within the commander's intent. Through the introduction of the leadership 
lab practicum the cadets learn to plan, resource, and execute training of subordinates within the leadership labs. This experience gives the cadet the opportunity to work on their teamwork and leadership skills in a hands-on performance-oriented environment.

prereq: Two yrs of ROTC or equiv established by U.S. Army, must see Army ROTC dept officials, concurrent registration is required (or allowed) in lab"
"KIN4741","Undergraduate","Training Theory & Analytics 2 for Sport Performance",3,"TCED - College of Education and Human Development","Course prepares students to systematically design training & conditioning programs for performance, specific to speed, power, reaction & agility. This course utilizes periodization models with expected physiological & neuromuscular adaptations to maximize human performance in sport, dance, public safety and military elites.

prereq: KIN 4641, [upper level undergrad or M.Ed. or grad student]"
"KIN4641","Undergraduate","Training Theory & Analytics I for Exercise & Sport Performance",3,"TCED - College of Education and Human Development","This course prepares students to understand and systematically design training & conditioning programs for health and/or performance. The course addresses general training principles, such as periodization, adaptation, accommodation, specificity, and overload, and explores how an understanding of the 3 energy systems responsible for producing energy for exercise (the aerobic, anaerobic glycolytic, and ATP-PCr systems) can be applied to training and conditioning. Additional topics include the muscular and neuromuscular systems, physiological, and performance adaptations, repeated sprint ability, energy system interaction, measurement and evaluation of fitness, and strategies for maximizing adaptation to training. Students will gain an understanding of physiological adaptations and apply them to improving health and performance in sport and physical fitness. Enforced 

prereq: Enrolled in Kinesiology Major, Physical Activity and Health Promotion Major, Sports Coaching Minor, Physical Activity and Promotion Minor, Sport and Exercise Science M.Ed, Physical Activity and Health M.Ed, or Integrated Degree Program"
"MRCO3008","Undergraduate","Trajectories of Representation: Indigenous and Western Images of Morocco",3,"TOIP - Global Programs and Strategic Alliance","Contemporary Moroccan literature. Selected texts, their social/political contexts. Issues that have shaped national literature and postcoloniality since 1950s."
"AEM5431","Undergraduate","Trajectory Optimization",3,"TIOT - College of Science and Engineering","Parameter optimization problems. Calculus of variations. Nonlinear optimal control problems. Trajectory optimization algorithms. Steady-state aircraft flight. Minimum-time climb aircraft trajectory. Aero-assisted orbital transfer trajectories. Optimal space trajectories.prereq: 4321 or EE 4231 or ME 5281 or equiv"
"LAW6246","Law","Transactional Lawyering Skills",3,"TLAW - Law School","Skills necessary in practice of transational law. Identifying negotiation styles/skills and client interests. Business ethics, negotiation skills/strategy."
"CHIC3352","Undergraduate","Transborder Theory: Global Views/Borderland Spaces",3,"TCLA - College of Liberal Arts","Demographic realities, political/economic shifts, cultural exchanges that characterize U.S.-Mexico borderland spaces in global economy. Historically contextualized, transnational approach to cultures, politics, and economics of U.S.-Mexico Borderlands. Dynamics of borderland spaces."
"MUS5485","Undergraduate","Transcription for Winds",2,"TCLA - College of Liberal Arts","Principles of music manuscript and examination of transcription examples. Transcription projects with score and parts. Smaller projects that involve arrangements and original compositions.

prereq: 3502 or instr consent"
"NURS4324","Undergraduate","Transcultural Nursing and Global Health",3,"TNUR - School of Nursing","Influence of culture on nursing care delivery/role of nurse in providing culturally appropriate care for increasingly diverse populations. Global health issues and factors affecting the health status of populations.

prereq: Nursing student or instr consent"
"NURS5803","Graduate","Transcultural Nursing: Theories and Issues",2,"TNUR - School of Nursing","Study of cultural factors that influence theories, issues, and nursing care practices in diverse cultures and subcultures. Emphasis on nursing within international systems of health care and nursing practices related to various health-illness systems in this country and worldwide."
"PHCL8222","Graduate","Transdisciplinary Tobacco Research",1,"TMED - Medical School","Transdisciplinary science, its application to nicotine/tobacco research. Transdisciplinary theories/methods, examples of their application/integration.  Draws on TTURC/local investigators, public health advocates. Offered every other year.

prereq: instr consent"
